"ug","shear","ub","ur","u:0","u:1","u:2","twist","isotropic","uniaxial","Points:0","Points:1","Points:2"
0.837,0.00086494,-0.56338,-0.27362,0.069527,-0.037574,0,0.00047183,-0.00015028,0.00037379,395.55,213.6,0
0.89997,0.00056159,-0.76828,-0.13169,0.069654,-0.057009,0,0.0023095,0.00038491,-0.0011359,658.72,140.18,0
0.96828,-0.00071096,-0.3886,-0.57969,0.088699,-0.016575,0,0.005391,0.00023512,-0.00065737,649.53,143.8,0
1.1151,0.00042468,-0.70718,-0.40792,0.093992,-0.045624,0,0.0019875,-0.00090206,-0.0017821,658.35,149.15,0
3.8982,-3.4118e-07,-4.5607,0.66255,0.26298,-0.37294,0,-0.001249,-0.00071798,-0.00071931,296.14,481,0
3.7137,-2.9338e-06,-4.3918,0.67813,0.24905,-0.36008,0,-0.0013587,-0.00069134,-0.00069191,306.01,481,0
3.9264,6.1949e-05,-4.4958,0.5694,0.26796,-0.36563,0,-0.0012493,-0.00064646,-0.00064081,301.83,470.55,0
4.104,0.00017827,-4.5892,0.48515,0.28353,-0.37092,0,-0.0011371,-0.00061282,-0.00059039,297.7,460.84,0
3.973,0.00014154,-4.4471,0.47413,0.27434,-0.35954,0,-0.0012113,-0.00056723,-0.00052302,306.22,460.27,0
3.9264,6.1389e-05,-4.4958,0.5694,0.26796,-0.36563,0,-0.0012485,-0.00064799,-0.00064203,301.83,470.55,0
0.32749,0.00017016,-0.85805,0.53056,0.0071766,-0.079864,0,5.8284e-05,-0.00012438,8.0712e-05,211.85,154.92,0
0.35413,0.00014855,-0.88517,0.53105,0.0091005,-0.081999,0,6.407e-05,-0.00011742,8.0297e-05,205.67,162.52,0
0.35154,0.00015937,-0.87914,0.52761,0.0090198,-0.081445,0,7.2137e-05,-0.00012257,0.00010178,213.86,163.22,0
0.50303,4.4647e-05,-0.96218,0.45915,0.022199,-0.086311,0,0.00018465,-4.3076e-05,3.4261e-05,23.826,155.8,0
0.47992,2.9554e-05,-0.94346,0.46354,0.020378,-0.08495,0,0.00017954,-3.0622e-05,2.5865e-05,18.355,147.33,0
0.48786,4.5426e-05,-0.95825,0.47039,0.020741,-0.086271,0,0.0001683,-3.9798e-05,2.8906e-05,27.104,149.37,0
0.66592,0.00011104,-1.022,0.35613,0.037293,-0.088536,0,9.9951e-05,-8.3814e-05,-0.00021562,85.714,236.69,0
0.68076,0.00015728,-1.0341,0.35331,0.038462,-0.089411,0,6.4593e-05,-8.136e-05,-0.00023564,79.269,232.91,0
0.65322,0.00014755,-1.0312,0.37802,0.035681,-0.089779,0,6.6708e-05,-9.1511e-05,-0.00019766,84.097,226.87,0
0.71429,0.00020356,-1.0454,0.33107,0.041602,-0.089763,0,3.1566e-05,-6.6611e-05,-0.00028808,71.983,235.97,0
0.67908,0.00021341,-1.048,0.3689,0.03785,-0.090873,0,4.5233e-05,-9.7491e-05,-0.00020561,75.563,225.54,0
0.68076,0.000152,-1.0341,0.35331,0.038462,-0.089411,0,6.6962e-05,-7.7881e-05,-0.00023897,79.269,232.91,0
2.3543,0.00076403,-3.0003,0.64598,0.1511,-0.25036,0,0.00077656,-0.00085047,0.00085428,194.01,295.37,0
2.3556,0.00075274,-3.0003,0.64466,0.15124,-0.25033,0,0.00079214,-0.00083833,0.00084755,184.32,295.5,0
2.1708,0.00075389,-2.815,0.64421,0.1378,-0.23581,0,0.00075437,-0.00081066,0.00081908,191.87,286.65,0
1.9994,0.00077424,-2.6434,0.64399,0.12533,-0.22237,0,0.0007319,-0.00079243,0.0007762,198.63,278.37,0
1.999,0.00071649,-2.6418,0.64275,0.12534,-0.22221,0,0.00076219,-0.00080469,0.00079146,188.9,278.28,0
2.1708,0.00075217,-2.815,0.64421,0.1378,-0.23581,0,0.00074696,-0.00081443,0.00082371,191.87,286.65,0
1.0021,0.00030396,-1.5921,0.59006,0.054416,-0.13876,0,0.0014966,-0.0011603,0.0016152,138.37,251.72,0
1.0022,0.00030004,-1.5605,0.55833,0.055423,-0.13553,0,0.0015701,-0.0012039,0.0016797,129.07,254.63,0
0.78169,0.00022313,-1.2949,0.51322,0.040787,-0.11366,0,0.0015463,-0.0011393,0.0016433,130.77,246.13,0
0.54355,0.00025436,-1.0111,0.46755,0.024885,-0.090341,0,0.0014424,-0.00093028,0.0014998,132.25,236.88,0
0.56775,0.00021158,-1.0113,0.44356,0.0274,-0.089786,0,0.0016047,-0.00095323,0.0015608,123.39,241.28,0
0.78169,0.00024522,-1.2949,0.51322,0.040787,-0.11366,0,0.0016788,-0.001234,0.001798,130.77,246.13,0
5.1572,6.1658e-05,-5.2685,0.11126,0.37195,-0.41518,0,0.00012894,-0.00021228,-0.00018708,176.82,461.19,0
5.1903,4.5274e-05,-5.2748,0.08454,0.3752,-0.41504,0,0.00012605,-0.00023732,-0.00022897,172.94,469.84,0
5.1944,7.4739e-05,-5.2709,0.07647,0.37575,-0.41454,0,0.00016583,-0.0002244,-0.00020426,168.31,462.45,0
-0.63353,-0.00024955,0.28758,0.34594,-0.056987,0.014251,0,-0.0003479,-0.00037981,-0.00043205,415.11,49.832,0
-0.5706,-0.00037037,0.27506,0.29554,-0.050822,0.014474,0,-0.00019514,-0.00061222,-0.00048786,407.49,51.753,0
-0.71584,-0.00059255,0.31118,0.40466,-0.064823,0.014695,0,-0.00086333,-0.00050476,-0.00060277,413.98,58.52,0
2.0183,0.00047333,-1.0228,-0.99549,0.1782,-0.056299,0,1.8309e-05,0.00026531,0.00027991,466.81,277.2,0
2.0473,0.00055634,-1.0519,-0.99539,0.18031,-0.058579,0,-4.0197e-05,0.00024822,0.00020518,462.24,285.91,0
1.9742,0.00062165,-1.0567,-0.91743,0.17254,-0.06082,0,5.9968e-05,0.00031277,0.00041587,457.92,277.2,0
1.8833,0.00049406,-1.037,-0.84637,0.16369,-0.060969,0,0.00027721,0.00028672,0.00044403,453.91,268.66,0
1.9179,0.00049687,-1.0793,-0.83863,0.16597,-0.064469,0,0.00018324,0.00019458,0.00054547,448.74,277.03,0
1.9742,0.0005668,-1.0567,-0.91743,0.17254,-0.06082,0,7.6786e-05,0.00026377,0.00040348,457.92,277.2,0
3.3739,0.00083345,-3.6127,0.2388,0.23812,-0.28858,0,0.00015544,-0.00059505,0.00050137,303.22,346.68,0
3.4368,0.00082664,-3.6447,0.208,0.24366,-0.29035,0,1.5985e-06,-0.00055677,0.00042039,310.56,353.71,0
3.3081,0.0008221,-3.502,0.19395,0.23474,-0.27884,0,0.00013396,-0.00050011,0.00043557,313.55,344.04,0
3.4368,0.000827,-3.6447,0.208,0.24366,-0.29035,0,3.0566e-07,-0.00055744,0.00042132,310.56,353.71,0
3.5784,0.00083443,-3.8166,0.23821,0.25302,-0.30453,0,-0.00011254,-0.00060438,0.00040782,307.37,365.11,0
3.4816,0.000838,-3.6566,0.17499,0.24796,-0.29049,0,-0.0001301,-0.00053647,0.00034712,317.82,360.85,0
1.999,0.00070713,-2.6418,0.64275,0.12534,-0.22221,0,0.00078583,-0.00078548,0.00082961,188.9,278.28,0
1.9987,0.00068984,-2.6378,0.63906,0.12543,-0.22181,0,0.0008274,-0.00080284,0.00086215,179.18,278.67,0
2.1405,0.00070732,-2.7835,0.64303,0.13563,-0.23331,0,0.00077974,-0.00080623,0.00083993,184.19,285.3,0
2.3556,0.00075393,-3.0003,0.64466,0.15124,-0.25033,0,0.00079479,-0.00083671,0.00085042,184.32,295.5,0
2.1708,0.0007514,-2.815,0.64421,0.1378,-0.23581,0,0.0007509,-0.00081374,0.00081518,191.87,286.65,0
2.1405,0.00071886,-2.7835,0.64303,0.13563,-0.23331,0,0.00079525,-0.00080691,0.00084292,184.19,285.3,0
3.8331,8.0997e-05,-4.299,0.4659,0.26442,-0.34775,0,-0.001335,-0.00052109,-0.00052631,314.77,460.95,0
3.9805,0.00016503,-4.365,0.3845,0.2777,-0.35097,0,-0.0011712,-0.00048426,-0.00038558,312.11,451.45,0
3.973,0.00014019,-4.4471,0.47413,0.27434,-0.35954,0,-0.0012049,-0.00057171,-0.00051756,306.22,460.27,0
1.999,0.00071076,-2.6418,0.64275,0.12534,-0.22221,0,0.00075956,-0.00079234,0.00080271,188.9,278.28,0
2.1708,0.00075189,-2.815,0.64421,0.1378,-0.23581,0,0.00074999,-0.00081773,0.00081924,191.87,286.65,0
2.1405,0.00070737,-2.7835,0.64303,0.13563,-0.23331,0,0.00078393,-0.00080446,0.00084447,184.19,285.3,0
-0.63353,-0.00025239,0.28758,0.34594,-0.056987,0.014251,0,-0.00036053,-0.00043868,-0.00049219,415.11,49.832,0
-0.74792,-0.00061276,0.32266,0.42527,-0.067806,0.015101,0,-0.00057568,-0.0002073,-0.00034967,422.3,55.91,0
-0.71584,-0.00061618,0.31118,0.40466,-0.064823,0.014695,0,-0.00082388,-0.00044802,-0.00053782,413.98,58.52,0
3.9511,9.7116e-05,-4.2522,0.30119,0.27818,-0.34015,0,-0.0011391,-0.00034868,-0.00022962,320.04,445.39,0
3.9805,0.00015845,-4.365,0.3845,0.2777,-0.35097,0,-0.0011696,-0.00048345,-0.00038788,312.11,451.45,0
4.0948,0.00034402,-4.4187,0.32391,0.28793,-0.35373,0,-0.00091687,-0.00045098,-0.00017734,308.61,441.85,0
2.3556,0.00073694,-3.0003,0.64466,0.15124,-0.25033,0,0.00081019,-0.00083247,0.00084402,184.32,295.5,0
2.3597,0.00074722,-3.0006,0.64083,0.15166,-0.25026,0,0.0008272,-0.00083053,0.00086105,174.63,295.9,0
2.1736,0.00072878,-2.8148,0.64119,0.1381,-0.23572,0,0.00082038,-0.00081275,0.00086303,176.57,287.16,0
1.9987,0.00066711,-2.6378,0.63906,0.12543,-0.22181,0,0.00083921,-0.0007747,0.00090314,179.18,278.67,0
1.9991,0.00069294,-2.6356,0.63655,0.12554,-0.22158,0,0.00090373,-0.00080788,0.00096015,169.5,279.62,0
2.1736,0.00071528,-2.8148,0.64119,0.1381,-0.23572,0,0.0008194,-0.00081288,0.00087132,176.57,287.16,0
3.1931,0.00084445,-3.3827,0.18958,0.2265,-0.26939,0,0.00023608,-0.00042128,0.00045085,316.95,336.02,0
3.2718,0.00083466,-3.4103,0.13852,0.23384,-0.27034,0,9.6812e-06,-0.00040701,0.00035706,324.42,343.72,0
3.3081,0.00082417,-3.502,0.19395,0.23474,-0.27884,0,0.00013412,-0.00049809,0.00043615,313.55,344.04,0
3.1931,0.00083868,-3.3827,0.18958,0.2265,-0.26939,0,0.00023782,-0.00041556,0.00044928,316.95,336.02,0
3.1775,0.0008506,-3.3249,0.14738,0.2267,-0.26386,0,0.00011696,-0.00034637,0.00040411,325.03,335.85,0
3.2718,0.00084085,-3.4103,0.13852,0.23384,-0.27034,0,6.256e-06,-0.0004131,0.0003603,324.42,343.72,0
0.1228,4.2603e-05,-0.5009,0.3781,-0.0029365,-0.048256,0,-0.00038466,-5.3827e-05,-3.3191e-05,268.76,36.83,0
0.1542,3.6718e-05,-0.50904,0.35484,7.9885e-05,-0.048337,0,-0.00039733,-5.0672e-05,-4.0212e-05,268.26,28.37,0
0.12118,4.9604e-05,-0.46733,0.34615,-0.0020507,-0.044864,0,-0.00039768,-5.958e-05,-3.7232e-05,276.29,32.257,0
0.11746,3.6334e-05,-0.51985,0.40239,-0.0040881,-0.05032,0,-0.00037556,-5.1419e-05,-3.0039e-05,264.06,41.374,0
0.1228,4.2291e-05,-0.5009,0.3781,-0.0029365,-0.048256,0,-0.0003849,-5.4241e-05,-3.3691e-05,268.76,36.83,0
0.094321,5.2162e-05,-0.47478,0.38045,-0.0050834,-0.046267,0,-0.00037737,-5.8765e-05,-2.2913e-05,273.74,41.994,0
0.1228,4.2154e-05,-0.5009,0.3781,-0.0029365,-0.048256,0,-0.00038511,-5.4096e-05,-3.3471e-05,268.76,36.83,0
0.12118,5.0339e-05,-0.46733,0.34615,-0.0020507,-0.044864,0,-0.00039713,-5.9037e-05,-3.6997e-05,276.29,32.257,0
0.094321,5.3457e-05,-0.47478,0.38045,-0.0050834,-0.046267,0,-0.00037663,-6.0087e-05,-2.3695e-05,273.74,41.994,0
5.1611,8.1845e-05,-5.2644,0.10332,0.37248,-0.41467,0,0.00015772,-0.00020326,-0.00016687,172.27,455.46,0
5.1572,5.9938e-05,-5.2685,0.11126,0.37195,-0.41518,0,0.00012751,-0.00021348,-0.00018635,176.82,461.19,0
5.1944,7.5954e-05,-5.2709,0.07647,0.37575,-0.41454,0,0.00016686,-0.00022361,-0.00020473,168.31,462.45,0
0.12574,5.1902e-05,-0.43563,0.30989,-0.00057944,-0.041516,0,-0.00041797,-6.4758e-05,-4.6194e-05,283.31,26.1,0
0.17373,3.0269e-05,-0.47013,0.2964,0.003338,-0.043894,0,-0.00043012,-5.1991e-05,-4.6077e-05,277.97,17.33,0
0.15031,3.9982e-05,-0.4291,0.27878,0.0021864,-0.04026,0,-0.00043879,-6.1563e-05,-5.1622e-05,285.72,18.163,0
3.3612,0.00084444,-3.4725,0.1113,0.2412,-0.27456,0,-0.0001539,-0.00045017,0.00029974,328.2,353.81,0
3.2718,0.00083779,-3.4103,0.13852,0.23384,-0.27034,0,8.7836e-06,-0.00041431,0.00035688,324.42,343.72,0
3.3668,0.0008316,-3.5304,0.16359,0.23997,-0.28034,0,-1.8955e-05,-0.00048595,0.00036792,319.11,350.55,0
3.2718,0.00083863,-3.4103,0.13852,0.23384,-0.27034,0,1.3955e-05,-0.00041213,0.00036243,324.42,343.72,0
3.3668,0.00083069,-3.5304,0.16359,0.23997,-0.28034,0,-2.0723e-05,-0.00048734,0.00036587,319.11,350.55,0
3.3081,0.00082276,-3.502,0.19395,0.23474,-0.27884,0,0.00013244,-0.00049363,0.0004316,313.55,344.04,0
3.3612,0.00084905,-3.4725,0.1113,0.2412,-0.27456,0,-0.00014785,-0.00045008,0.00029583,328.2,353.81,0
3.3668,0.00082906,-3.5304,0.16359,0.23997,-0.28034,0,-2.2084e-05,-0.00048576,0.00036977,319.11,350.55,0
3.4816,0.00083583,-3.6566,0.17499,0.24796,-0.29049,0,-0.00012987,-0.00054015,0.00034597,317.82,360.85,0
3.7199,0.00085656,-3.9991,0.27923,0.26204,-0.31981,0,-0.00019182,-0.00063499,0.00038135,304.34,377.11,0
3.5991,0.00085177,-3.8136,0.2145,0.25527,-0.30373,0,-0.00019055,-0.00059241,0.00036364,313.1,370.1,0
3.5784,0.00084238,-3.8166,0.23821,0.25302,-0.30453,0,-0.00011718,-0.00060662,0.00041487,307.37,365.11,0
3.5991,0.0008467,-3.8136,0.2145,0.25527,-0.30373,0,-0.00018499,-0.00059081,0.00036308,313.1,370.1,0
3.5548,0.00086243,-3.7243,0.16951,0.25347,-0.29567,0,-0.00023791,-0.00055688,0.00031414,320.6,370.03,0
3.4816,0.00083995,-3.6566,0.17499,0.24796,-0.29049,0,-0.00013349,-0.00053861,0.0003476,317.82,360.85,0
1.3944,0.0018095,-1.3925,-0.0019568,0.10158,-0.10899,0,-0.0006228,-0.00036569,0.00062286,346.26,255.45,0
1.537,0.0018159,-1.5359,-0.0010814,0.11193,-0.12024,0,-0.00062553,-0.0004451,0.0006258,345.39,264.32,0
1.4141,0.0019519,-1.2832,-0.13088,0.10705,-0.097346,0,-0.00080728,-0.0003313,0.00064977,351.99,258.73,0
1.3272,0.0020334,-1.0063,-0.3209,0.1067,-0.071128,0,-0.00092009,-0.00018705,0.00046036,360.43,256.35,0
1.4834,0.0020853,-1.2717,-0.21167,0.11464,-0.094519,0,-0.00096774,-0.00046705,0.00071694,355.19,264.7,0
1.4141,0.0019652,-1.2832,-0.13088,0.10705,-0.097346,0,-0.0008233,-0.00036282,0.00064209,351.99,258.73,0
3.5991,0.00084947,-3.8136,0.2145,0.25527,-0.30373,0,-0.00018827,-0.00058978,0.00036102,313.1,370.1,0
3.5784,0.00083816,-3.8166,0.23821,0.25302,-0.30453,0,-0.00011025,-0.0006014,0.00040728,307.37,365.11,0
3.4816,0.00083626,-3.6566,0.17499,0.24796,-0.29049,0,-0.0001291,-0.00054,0.00035035,317.82,360.85,0
1.537,0.0018339,-1.5359,-0.0010814,0.11193,-0.12024,0,-0.00062153,-0.00042752,0.00062684,345.39,264.32,0
1.4834,0.0019924,-1.2717,-0.21167,0.11464,-0.094519,0,-0.00088248,-0.00041207,0.00067623,355.19,264.7,0
1.4141,0.0019414,-1.2832,-0.13088,0.10705,-0.097346,0,-0.0008131,-0.00034101,0.00064564,351.99,258.73,0
0.54064,0.00081929,-0.66059,0.11994,0.035591,-0.05459,0,8.24e-05,-0.00026329,0.00033572,347.92,188.07,0
0.61275,0.00079852,-0.78614,0.17339,0.039162,-0.065698,0,6.6222e-05,-0.0002705,0.00040323,337.36,193.34,0
0.66235,0.00085008,-0.76662,0.10428,0.044943,-0.062519,0,5.7829e-05,-0.00025643,0.00037947,346.06,198.61,0
3.2575,0.00067839,-3.2587,0.0012423,0.2371,-0.25519,0,-0.00015384,-0.00044651,0.00014794,344.47,351.12,0
3.3224,0.00075934,-3.3231,0.00074127,0.24184,-0.26022,0,-0.00025344,-0.00047193,8.54e-05,344.96,360.65,0
3.2278,0.00064671,-3.2088,-0.018947,0.23558,-0.2508,0,-0.0001759,-0.00044456,2.6438e-05,350.67,352.52,0
-0.0003631,0.00014204,-0.37891,0.37927,-0.011939,-0.038732,0,-0.00032583,-8.8825e-05,3.4799e-05,294.37,63.01,0
0.0028389,0.00013317,-0.41661,0.41377,-0.01279,-0.042508,0,-0.00030445,-7.9177e-05,5.9508e-05,287.81,69.162,0
-0.010513,0.00016072,-0.39041,0.40092,-0.013358,-0.04015,0,-0.00029769,-8.9439e-05,6.4273e-05,293.99,71.951,0
0.25414,-1.4047e-07,-0.49564,0.2415,0.010916,-0.044579,0,-0.00045856,-3.4449e-05,-3.4602e-05,276.4,0,0
0.27446,-4.4897e-07,-0.5437,0.26924,0.011524,-0.049006,0,-0.00043885,-2.6928e-05,-2.7252e-05,266.53,0,0
0.22266,1.4018e-05,-0.50449,0.28183,0.0073573,-0.046236,0,-0.00043688,-4.0834e-05,-3.9823e-05,272.76,8.6908,0
0.19774,2.5138e-05,-0.52143,0.32369,0.0042284,-0.048563,0,-0.00041315,-4.3225e-05,-3.9587e-05,267.58,17.454,0
0.17373,3.0228e-05,-0.47013,0.2964,0.003338,-0.043894,0,-0.00042994,-5.1939e-05,-4.6006e-05,277.97,17.33,0
0.22266,1.4057e-05,-0.50449,0.28183,0.0073573,-0.046236,0,-0.00043712,-4.0934e-05,-3.999e-05,272.76,8.6908,0
0.78352,0.000776,-0.99988,0.21635,0.050245,-0.083461,0,3.987e-05,-0.00031998,0.00055188,328.88,208.27,0
0.72633,0.00072018,-1.0001,0.27377,0.044278,-0.08485,0,6.7431e-05,-0.00032545,0.00052535,320.46,203.1,0
0.66418,0.00076226,-0.88644,0.22226,0.041372,-0.074719,0,7.3313e-05,-0.00028358,0.00046738,328.91,197.52,0
2.6819,0.0013315,-3.0096,0.3277,0.18495,-0.24348,0,0.0013257,-0.0011768,0.0012986,267.64,314.85,0
2.6766,0.0013501,-3.0131,0.33655,0.18428,-0.24397,0,0.0013192,-0.0015427,0.0016189,257.97,314.96,0
2.938,0.0013976,-3.2935,0.35557,0.20272,-0.26638,0,0.00085743,-0.001588,0.00167,262.13,322.31,0
3.1736,0.0012787,-3.5485,0.37491,0.21926,-0.28681,0,0.00039447,-0.0012582,0.0012727,266.32,330.78,0
3.1527,0.0016162,-3.5974,0.44462,0.21555,-0.2923,0,0.00025452,-0.0015766,0.0016249,256.53,328.86,0
2.938,0.001393,-3.2935,0.35557,0.20272,-0.26638,0,0.00078582,-0.0014665,0.0015672,262.13,322.31,0
2.2481,0.0009541,-1.6501,-0.598,0.18245,-0.11492,0,-2.3476e-05,-0.00062524,0.00033922,428.66,326.33,0
2.3734,0.0008634,-1.7853,-0.5881,0.19126,-0.12573,0,-0.0002173,-0.00055758,0.00030339,427.79,337.2,0
2.3959,0.0010127,-1.8592,-0.53666,0.19128,-0.13275,0,-0.00029763,-0.00065945,0.00030481,418.92,333.27,0
1.958,0.00044155,-1.1452,-0.81287,0.16808,-0.07024,0,4.4639e-05,4.9426e-05,0.00064742,444.39,285.86,0
2.0292,0.00052621,-1.1444,-0.88486,0.17552,-0.068458,0,-0.00024389,9.8767e-05,0.0005893,452.27,291.03,0
1.991,0.00057063,-1.0996,-0.89145,0.17295,-0.064795,0,-2.7113e-05,0.00019239,0.00051997,453.08,283.43,0
1.9179,0.00048681,-1.0793,-0.83863,0.16597,-0.064469,0,0.00019209,0.00018291,0.00055066,448.74,277.03,0
1.958,0.0004518,-1.1452,-0.81287,0.16808,-0.07024,0,5.5446e-05,5.1371e-05,0.00065135,444.39,285.86,0
1.991,0.00056066,-1.0996,-0.89145,0.17295,-0.064795,0,-3.413e-05,0.00018474,0.00052287,453.08,283.43,0
2.0473,0.00066774,-1.0519,-0.99539,0.18031,-0.058579,0,-0.00017526,0.00028413,0.00031443,462.24,285.91,0
2.0292,0.00058359,-1.1444,-0.88486,0.17552,-0.068458,0,-0.00029324,0.00014215,0.00062134,452.27,291.03,0
1.991,0.00057773,-1.0996,-0.89145,0.17295,-0.064795,0,-3.2683e-05,0.00020026,0.00052649,453.08,283.43,0
1.9007,0.00013233,-0.91186,-0.98881,0.16943,-0.047769,0,8.5273e-05,-0.00010907,6.4351e-05,590.97,216.84,0
1.8759,0.00013642,-0.89146,-0.98448,0.16749,-0.046276,0,5.8089e-05,-0.00011741,2.7172e-05,590.93,207.44,0
1.8773,0.00015494,-0.89165,-0.98567,0.16763,-0.046262,0,8.0372e-05,-0.00012274,5.4293e-05,597.78,210.61,0
0.35431,0.00084462,-0.3544,8.5917e-05,0.025791,-0.027751,0,0.00014578,-0.00030231,0.00025728,376.98,177.46,0
0.46263,0.00084884,-0.46255,-7.6003e-05,0.033682,-0.036216,0,0.00015438,-0.00027583,0.00027563,371.04,185.24,0
0.36561,0.00082761,-0.41715,0.051547,0.024997,-0.033895,0,0.00011213,-0.00028935,0.00025338,367.34,176.23,0
0.32153,0.00073238,-0.51287,0.19134,0.017397,-0.04473,0,6.6817e-05,-0.00026975,0.00026316,344.77,166.87,0
0.41205,0.00073038,-0.61972,0.20767,0.023474,-0.053486,0,7.7554e-05,-0.00026517,0.00031404,338.01,174.61,0
0.43167,0.00077727,-0.58874,0.15707,0.026492,-0.049852,0,7.9494e-05,-0.00026936,0.00030327,346.14,177.83,0
2.0241,9.2054e-05,-1.0375,-0.98651,0.17834,-0.057666,0,8.1742e-05,-0.00010874,0.00012454,536.97,263.09,0
2.0336,9.8037e-05,-1.0462,-0.98732,0.17906,-0.058327,0,7.1881e-05,-0.00010576,0.00011646,545.08,266.64,0
2.0117,9.3842e-05,-1.0221,-0.98959,0.17753,-0.05638,0,8.1328e-05,-0.0001028,0.00011537,545.16,257.81,0
0.0052773,0.001001,-0.15231,0.14703,-0.004234,-0.015439,0,0.0012843,4.5446e-05,0.00043152,488.35,173.54,0
0.0048166,0.0011441,-0.17029,0.16547,-0.0048467,-0.017288,0,0.0014576,9.1089e-05,0.00054272,497.96,171.1,0
-0.21018,0.0011823,-0.079116,0.2893,-0.024388,-0.013108,0,0.0013948,1.007e-06,0.00030811,491.17,164.79,0
-0.45968,0.0014995,0.0017679,0.45791,-0.047847,-0.010804,0,0.0016682,-4.0006e-05,0.00034664,494.11,156.43,0
-0.42011,0.0013796,0.0016294,0.41848,-0.043729,-0.0098727,0,0.0015318,-0.00016919,0.00015109,484.29,158.25,0
-0.21018,0.0012332,-0.079116,0.2893,-0.024388,-0.013108,0,0.0014365,2.0039e-05,0.00031533,491.17,164.79,0
3.3739,0.00082961,-3.6127,0.2388,0.23812,-0.28858,0,0.00015244,-0.00060355,0.00050466,303.22,346.68,0
3.4923,0.00086843,-3.7704,0.27813,0.2455,-0.30187,0,4.2042e-05,-0.00066342,0.00053571,296.23,353.65,0
3.5296,0.0008464,-3.7882,0.2586,0.24883,-0.3028,0,-3.0004e-05,-0.00062462,0.0004731,301.5,358.36,0
3.6923,0.00087126,-3.9993,0.30707,0.25915,-0.32049,0,-0.00013058,-0.00065352,0.00043875,296.92,370.54,0
3.5296,0.00084867,-3.7882,0.2586,0.24883,-0.3028,0,-3.2589e-05,-0.00062672,0.00047728,301.5,358.36,0
3.5784,0.00084233,-3.8166,0.23821,0.25302,-0.30453,0,-0.0001172,-0.00060322,0.00040675,307.37,365.11,0
1.7618,0.00030649,-0.99896,-0.76282,0.15222,-0.05999,0,0.00068028,0.00020478,0.00072056,446.29,261.31,0
1.7658,0.00035347,-0.99774,-0.76803,0.15267,-0.05977,0,0.00081588,0.00020994,0.00077329,453.81,255.08,0
1.6096,0.00043222,-0.89957,-0.71001,0.13948,-0.053469,0,0.00083318,0.00012247,0.0007537,446.75,249.63,0
3.0197,0.00089355,-3.2877,0.26799,0.21141,-0.26383,0,0.00064422,-0.00049827,0.00060582,305.14,325.17,0
3.0896,0.00089413,-3.369,0.27931,0.21615,-0.27046,0,0.00063115,-0.00063795,0.00067026,295.81,328.69,0
3.2029,0.00085078,-3.4391,0.23611,0.22576,-0.27492,0,0.00036515,-0.00053621,0.00054155,305.8,335.56,0
3.2029,0.0008515,-3.4391,0.23611,0.22576,-0.27492,0,0.00036615,-0.00053775,0.00054055,305.8,335.56,0
3.3739,0.00082936,-3.6127,0.2388,0.23812,-0.28858,0,0.00015471,-0.00060221,0.0005073,303.22,346.68,0
3.3081,0.00082367,-3.502,0.19395,0.23474,-0.27884,0,0.00013212,-0.00049347,0.00042887,313.55,344.04,0
4.9457,9.0965e-07,-5.2564,0.31067,0.35029,-0.419,0,9.0453e-05,-0.00032077,-0.00032094,227.04,481,0
4.8713,-1.4959e-05,-5.2434,0.37216,0.34294,-0.41945,0,-1.2501e-05,-0.0004211,-0.0004267,236.91,481,0
4.9221,-0.00013076,-5.2532,0.3311,0.34793,-0.41924,0,-7.538e-05,-0.00033235,-0.0003116,231.37,473.68,0
0.12985,0.00073632,-0.13099,0.001133,0.0094176,-0.010283,0,0.00016383,-0.00048027,0.00025106,388.73,161.79,0
0.24426,0.00080871,-0.24468,0.0004229,0.017769,-0.019169,0,0.00013698,-0.00036709,0.00024296,383.02,169.75,0
0.21245,0.00071921,-0.19029,-0.022156,0.016162,-0.014371,0,0.00028877,-0.00043608,0.00024763,391.37,169.44,0
1.5369,0.00085424,-1.0099,-0.52694,0.12844,-0.066487,0,0.00029433,4.1043e-05,-1.5005e-05,367.17,274.67,0
1.5244,0.00051971,-0.97494,-0.54947,0.12824,-0.063208,0,0.00049667,5.961e-05,7.6647e-05,378.49,273.63,0
1.4251,0.00062441,-0.95376,-0.47134,0.11855,-0.063416,0,0.00040401,9.8601e-05,0.00011489,375.55,264.66,0
1.5244,0.00065225,-0.97494,-0.54947,0.12824,-0.063208,0,0.00035345,4.9005e-05,6.3895e-05,378.49,273.63,0
1.4974,0.00053085,-0.94594,-0.55146,0.12633,-0.060889,0,0.00037716,3.1008e-05,0.00020176,387.27,270.06,0
1.5724,0.00047675,-0.97581,-0.59662,0.13321,-0.062149,0,0.00040944,6.3796e-06,0.00010671,385.66,278.04,0
1.5244,0.00064372,-0.97494,-0.54947,0.12824,-0.063208,0,0.00037815,1.1489e-05,0.000108,378.49,273.63,0
1.4974,0.00053766,-0.94594,-0.55146,0.12633,-0.060889,0,0.00037558,4.2379e-05,0.00019252,387.27,270.06,0
1.4251,0.00070095,-0.95376,-0.47134,0.11855,-0.063416,0,0.00033297,6.6043e-05,0.00013069,375.55,264.66,0
1.537,0.0016303,-1.5359,-0.0010814,0.11193,-0.12024,0,-0.00047154,-0.00052986,0.00056675,345.39,264.32,0
1.6807,0.0017223,-1.6802,-0.00047366,0.12237,-0.13155,0,-0.00052604,-0.00054978,0.00062001,344.82,273.21,0
